时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
32,模板匹配引导搜索,巡航模式,0.1394,0.1422,63,164,否,否,99.00,815,404
33,模板匹配引导搜索,巡航模式,0.1394,0.1411,62,167,否,否,102.00,815,404
34,模板匹配引导搜索,巡航模式,0.1394,0.1405,61,170,否,否,105.00,815,404
35,模板匹配引导搜索,巡航模式,0.1365,0.1389,61,173,否,否,108.00,815,404
36,模板匹配引导搜索,巡航模式,0.1365,0.1379,61,176,否,否,111.00,815,404
37,模板匹配引导搜索,巡航模式,0.1365,0.1373,61,179,否,否,114.00,815,404
38,模板匹配引导搜索,巡航模式,0.1229,0.1316,60,182,否,否,117.00,815,404
39,模板匹配引导搜索,巡航模式,0.1083,0.1223,60,185,否,否,120.00,815,404
40,模板匹配引导搜索,巡航模式,0.1083,0.1167,60,188,否,否,123.00,815,404
41,模板匹配引导搜索,巡航模式,0.1083,0.1133,59,191,否,否,126.00,815,404
42,模板匹配引导搜索,巡航模式,0.1083,0.1113,59,194,否,否,129.00,815,404
43,模板匹配引导搜索,巡航模式,0.1083,0.1101,59,197,否,否,132.00,815,404
44,模板匹配引导搜索,巡航模式,0.1083,0.1094,58,200,否,否,135.00,815,404
45,模板匹配引导搜索,巡航模式,0.1083,0.1090,58,203,否,否,138.00,815,404
46,模板匹配引导搜索,巡航模式,0.1083,0.1087,58,206,否,否,141.00,815,404
47,模板匹配引导搜索,巡航模式,0.1083,0.1086,58,209,否,否,144.00,815,404
48,模板匹配引导搜索,巡航模式,0.1069,0.1079,57,212,否,否,147.00,815,404
49,模板匹配引导搜索,巡航模式,0.0902,0.1008,57,215,否,否,150.00,815,404
50,模板匹配引导搜索,巡航模式,0.0902,0.0966,57,218,否,否,153.00,815,404
51,模板匹配引导搜索,巡航模式,0.0902,0.0940,56,221,否,否,156.00,815,404
52,模板匹配引导搜索,巡航模式,0.0902,0.0925,56,224,否,否,159.00,815,404
53,模板匹配引导搜索,巡航模式,0.0902,0.0916,56,227,否,否,162.00,815,404
54,模板匹配引导搜索,巡航模式,0.1015,0.0956,55,230,否,否,165.00,815,404
55,模板匹配引导搜索,巡航模式,0.1178,0.1045,55,233,否,否,168.00,815,404
56,模板匹配引导搜索,巡航模式,0.1259,0.1130,55,236,否,否,171.00,815,404
57,模板匹配引导搜索,巡航模式,0.1268,0.1185,55,239,否,否,174.00,815,404
58,模板匹配引导搜索,巡航模式,0.1310,0.1235,54,242,否,否,177.00,815,404
59,模板匹配引导搜索,巡航模式,0.1310,0.1265,54,245,否,否,180.00,815,404
60,模板匹配引导搜索,巡航模式,0.1310,0.1283,54,248,否,否,183.00,815,404
61,模板匹配引导搜索,巡航模式,0.1310,0.1294,53,251,否,否,186.00,815,404
62,模板匹配引导搜索,巡航模式,0.1435,0.1350,53,254,否,否,189.00,815,404
63,模板匹配引导搜索,巡航模式,0.1514,0.1416,53,257,否,否,192.00,815,404
64,模板匹配引导搜索,巡航模式,0.1646,0.1508,52,260,否,否,195.00,815,404
65,模板匹配引导搜索,巡航模式,0.1814,0.1630,52,263,否,否,198.00,815,404
66,模板匹配引导搜索,巡航模式,0.1814,0.1703,52,266,否,否,201.00,815,404
67,模板匹配引导搜索,巡航模式,0.1814,0.1747,52,269,否,否,204.00,815,404
68,模板匹配引导搜索,巡航模式,0.1824,0.1778,53,272,否,否,207.00,815,404
69,模板匹配引导搜索,巡航模式,0.1824,0.1796,54,274,否,否,210.00,815,404
70,模板匹配引导搜索,巡航模式,0.1824,0.1807,56,277,否,否,213.00,815,404
71,模板匹配引导搜索,巡航模式,0.1814,0.1810,58,279,否,否,216.00,815,404
72,模板匹配引导搜索,巡航模式,0.1713,0.1771,60,281,否,否,219.00,815,404
73,模板匹配引导搜索,巡航模式,0.1880,0.1815,63,282,否,否,222.00,815,404
74,模板匹配引导搜索,巡航模式,0.1880,0.1841,66,283,否,否,225.00,815,404
75,模板匹配引导搜索,巡航模式,0.1880,0.1856,69,283,否,否,228.00,815,404
76,模板匹配引导搜索,巡航模式,0.1880,0.1866,72,283,否,否,231.00,815,404
77,模板匹配引导搜索,巡航模式,0.1880,0.1872,75,283,否,否,234.00,815,404
78,模板匹配引导搜索,巡航模式,0.1880,0.1875,78,283,否,否,237.00,815,404
79,模板匹配引导搜索,巡航模式,0.1880,0.1877,81,283,否,否,240.00,815,404
80,模板匹配引导搜索,巡航模式,0.1880,0.1878,84,283,否,否,243.00,815,404
81,模板匹配引导搜索,巡航模式,0.1880,0.1879,87,283,否,否,246.00,815,404
82,模板匹配引导搜索,巡航模式,0.1880,0.1879,90,283,否,否,249.00,815,404
83,模板匹配引导搜索,巡航模式,0.1880,0.1880,93,283,否,否,252.00,815,404
84,模板匹配引导搜索,巡航模式,0.1880,0.1880,96,283,否,否,255.00,815,404
85,模板匹配引导搜索,巡航模式,0.1880,0.1880,99,283,否,否,258.00,815,404
86,模板匹配引导搜索,巡航模式,0.1880,0.1880,102,283,否,否,261.00,815,404
87,模板匹配引导搜索,巡航模式,0.1880,0.1880,105,283,否,否,264.00,815,404
88,模板匹配引导搜索,巡航模式,0.1880,0.1880,108,283,否,否,267.00,815,404
89,模板匹配引导搜索,巡航模式,0.1880,0.1880,111,284,否,否,270.00,815,404
90,模板匹配引导搜索,巡航模式,0.1880,0.1880,114,284,否,否,273.00,815,404
91,模板匹配引导搜索,巡航模式,0.1880,0.1880,117,284,否,否,276.00,815,404
92,模板匹配引导搜索,巡航模式,0.1880,0.1880,120,284,否,否,279.00,815,404
93,模板匹配引导搜索,巡航模式,0.1880,0.1880,123,284,否,否,282.00,815,404
94,模板匹配引导搜索,巡航模式,0.1880,0.1880,126,284,否,否,285.00,815,404
95,模板匹配引导搜索,巡航模式,0.1880,0.1880,129,284,否,否,288.00,815,404
96,模板匹配引导搜索,巡航模式,0.1880,0.1880,132,284,否,否,291.00,815,404
97,模板匹配引导搜索,巡航模式,0.1880,0.1880,135,284,否,否,294.00,815,404
98,模板匹配引导搜索,巡航模式,0.1880,0.1880,138,284,否,否,297.00,815,404
99,模板匹配引导搜索,巡航模式,0.1880,0.1880,141,284,否,否,300.00,815,404
100,模板匹配引导搜索,巡航模式,0.1880,0.1880,144,284,否,否,303.00,815,404
101,模板匹配引导搜索,巡航模式,0.1880,0.1880,147,284,否,否,306.00,815,404
102,模板匹配引导搜索,巡航模式,0.1880,0.1880,150,284,否,否,309.00,815,404
103,模板匹配引导搜索,巡航模式,0.1880,0.1880,153,284,否,否,312.00,815,404
104,模板匹配引导搜索,巡航模式,0.1880,0.1880,156,284,否,否,315.00,815,404
105,模板匹配引导搜索,巡航模式,0.1880,0.1880,159,284,否,否,318.00,815,404
106,模板匹配引导搜索,巡航模式,0.1880,0.1880,162,284,否,否,321.00,815,404
107,模板匹配引导搜索,巡航模式,0.1880,0.1880,165,284,否,否,324.00,815,404
108,模板匹配引导搜索,巡航模式,0.1880,0.1880,168,284,否,否,327.00,815,404
109,模板匹配引导搜索,巡航模式,0.1880,0.1880,171,284,否,否,330.00,815,404
110,模板匹配引导搜索,巡航模式,0.1880,0.1880,174,284,否,否,333.00,815,404
111,模板匹配引导搜索,巡航模式,0.1880,0.1880,177,284,否,否,336.00,815,404
112,模板匹配引导搜索,巡航模式,0.1880,0.1880,180,284,否,否,339.00,815,404
113,模板匹配引导搜索,巡航模式,0.1880,0.1880,183,284,否,否,342.00,815,404
114,模板匹配引导搜索,巡航模式,0.1880,0.1880,186,284,否,否,345.00,815,404
115,模板匹配引导搜索,巡航模式,0.1880,0.1880,189,284,否,否,348.00,815,404
116,模板匹配引导搜索,巡航模式,0.1880,0.1880,192,284,否,否,351.00,815,404
117,模板匹配引导搜索,巡航模式,0.1880,0.1880,195,284,否,否,354.00,815,404
118,模板匹配引导搜索,巡航模式,0.1880,0.1880,198,284,否,否,357.00,815,404
119,模板匹配引导搜索,巡航模式,0.1880,0.1880,201,284,否,否,360.00,815,404
120,模板匹配引导搜索,巡航模式,0.1880,0.1880,204,284,否,否,363.00,815,404
121,模板匹配引导搜索,巡航模式,0.1880,0.1880,207,284,否,否,366.00,815,404
122,模板匹配引导搜索,巡航模式,0.1880,0.1880,210,284,否,否,369.00,815,404
123,模板匹配引导搜索,巡航模式,0.1880,0.1880,213,284,否,否,372.00,815,404
124,模板匹配引导搜索,巡航模式,0.1880,0.1880,216,284,否,否,375.00,815,404
125,模板匹配引导搜索,巡航模式,0.1880,0.1880,219,284,否,否,378.00,815,404
126,模板匹配引导搜索,巡航模式,0.1880,0.1880,222,284,否,否,381.00,815,404
127,模板匹配引导搜索,巡航模式,0.1880,0.1880,225,284,否,否,384.00,815,404
128,模板匹配引导搜索,巡航模式,0.1880,0.1880,228,284,否,否,387.00,815,404
129,模板匹配引导搜索,巡航模式,0.1880,0.1880,231,284,否,否,390.00,815,404
130,模板匹配引导搜索,巡航模式,0.1880,0.1880,234,284,否,否,393.00,815,404
131,模板匹配引导搜索,巡航模式,0.1880,0.1880,237,284,否,否,396.00,815,404
132,模板匹配引导搜索,巡航模式,0.1880,0.1880,240,284,否,否,399.00,815,404
133,模板匹配引导搜索,巡航模式,0.1880,0.1880,243,284,否,否,402.00,815,404
134,模板匹配引导搜索,巡航模式,0.1880,0.1880,246,284,否,否,405.00,815,404
135,模板匹配引导搜索,巡航模式,0.1880,0.1880,249,284,否,否,408.00,815,404
136,模板匹配引导搜索,巡航模式,0.1649,0.1788,252,284,否,否,411.00,815,404
137,模板匹配引导搜索,巡航模式,0.1456,0.1655,255,284,否,否,414.00,815,404
138,模板匹配引导搜索,巡航模式,0.1487,0.1588,258,284,否,否,417.00,815,404
139,模板匹配引导搜索,巡航模式,0.1487,0.1547,261,284,否,否,420.00,815,404
140,模板匹配引导搜索,巡航模式,0.1487,0.1523,264,284,否,否,423.00,815,404
141,模板匹配引导搜索,巡航模式,0.1487,0.1509,267,284,否,否,426.00,815,404
142,模板匹配引导搜索,巡航模式,0.1487,0.1500,270,284,否,否,429.00,815,404
143,模板匹配引导搜索,巡航模式,0.1487,0.1495,273,284,否,否,432.00,815,404
144,模板匹配引导搜索,巡航模式,0.1487,0.1491,276,284,否,否,435.00,815,404
145,模板匹配引导搜索,巡航模式,0.1487,0.1490,279,284,否,否,438.00,815,404
146,模板匹配引导搜索,巡航模式,0.1487,0.1488,282,284,否,否,441.00,815,404
147,模板匹配引导搜索,巡航模式,0.1487,0.1488,285,285,否,否,444.00,815,404
148,模板匹配引导搜索,巡航模式,0.1487,0.1487,288,285,否,否,447.00,815,404
149,模板匹配引导搜索,巡航模式,0.1487,0.1487,291,285,否,否,450.00,815,404
150,模板匹配引导搜索,巡航模式,0.1487,0.1487,294,285,否,否,453.00,815,404
151,模板匹配引导搜索,巡航模式,0.1487,0.1487,297,285,否,否,456.00,815,404
152,模板匹配引导搜索,巡航模式,0.1487,0.1487,300,285,否,否,459.00,815,404
153,模板匹配引导搜索,巡航模式,0.1487,0.1487,303,285,否,否,462.00,815,404
154,模板匹配引导搜索,巡航模式,0.1487,0.1487,306,285,否,否,465.00,815,404
155,模板匹配引导搜索,巡航模式,0.1487,0.1487,309,285,否,否,468.00,815,404
156,模板匹配引导搜索,巡航模式,0.1487,0.1487,312,285,否,否,471.00,815,404
157,模板匹配引导搜索,巡航模式,0.1487,0.1487,315,285,否,否,474.00,815,404
158,模板匹配引导搜索,巡航模式,0.1487,0.1487,318,285,否,否,477.00,815,404
159,模板匹配引导搜索,巡航模式,0.1487,0.1487,321,285,否,否,480.00,815,404
160,模板匹配引导搜索,巡航模式,0.1487,0.1487,324,285,否,否,483.00,815,404
161,模板匹配引导搜索,巡航模式,0.1487,0.1487,327,285,否,否,486.00,815,404
162,模板匹配引导搜索,巡航模式,0.1487,0.1487,330,285,否,否,489.00,815,404
163,模板匹配引导搜索,巡航模式,0.1487,0.1487,333,285,否,否,492.00,815,404
164,模板匹配引导搜索,巡航模式,0.1487,0.1487,336,285,否,否,495.00,815,404
165,模板匹配引导搜索,巡航模式,0.1487,0.1487,339,285,否,否,498.00,815,404
166,模板匹配引导搜索,巡航模式,0.1487,0.1487,342,285,否,否,501.00,815,404
167,模板匹配引导搜索,巡航模式,0.1487,0.1487,345,285,否,否,504.00,815,404
168,模板匹配引导搜索,巡航模式,0.1487,0.1487,348,285,否,否,507.00,815,404
169,模板匹配引导搜索,巡航模式,0.1487,0.1487,351,285,否,否,510.00,815,404
170,模板匹配引导搜索,巡航模式,0.1487,0.1487,354,285,否,否,513.00,815,404
171,模板匹配引导搜索,巡航模式,0.1487,0.1487,357,285,否,否,516.00,815,404
172,模板匹配引导搜索,巡航模式,0.1487,0.1487,360,285,否,否,519.00,815,404
173,模板匹配引导搜索,巡航模式,0.1487,0.1487,363,285,否,否,522.00,815,404
174,模板匹配引导搜索,巡航模式,0.1487,0.1487,366,285,否,否,525.00,815,404
175,模板匹配引导搜索,巡航模式,0.1487,0.1487,369,285,否,否,528.00,815,404
176,模板匹配引导搜索,巡航模式,0.1487,0.1487,372,285,否,否,531.00,815,404
177,模板匹配引导搜索,巡航模式,0.1487,0.1487,375,285,否,否,534.00,815,404
178,模板匹配引导搜索,巡航模式,0.1487,0.1487,378,285,否,否,537.00,815,404
179,模板匹配引导搜索,巡航模式,0.1487,0.1487,381,285,否,否,540.00,815,404
180,模板匹配引导搜索,巡航模式,0.1487,0.1487,384,285,否,否,543.00,815,404
181,模板匹配引导搜索,巡航模式,0.1487,0.1487,387,285,否,否,546.00,815,404
182,模板匹配引导搜索,巡航模式,0.1487,0.1487,390,285,否,否,549.00,815,404
183,模板匹配引导搜索,巡航模式,0.1487,0.1487,393,285,否,否,552.00,815,404
184,模板匹配引导搜索,巡航模式,0.1487,0.1487,396,285,否,否,555.00,815,404
185,模板匹配引导搜索,巡航模式,0.1487,0.1487,399,285,否,否,558.00,815,404
186,模板匹配引导搜索,巡航模式,0.1487,0.1487,402,285,否,否,561.00,815,404
187,模板匹配引导搜索,巡航模式,0.1487,0.1487,405,285,否,否,564.00,815,404
188,模板匹配引导搜索,巡航模式,0.1487,0.1487,408,285,否,否,567.00,815,404
189,模板匹配引导搜索,巡航模式,0.1487,0.1487,411,285,否,否,570.00,815,404
190,模板匹配引导搜索,巡航模式,0.1487,0.1487,414,285,否,否,573.00,815,404
191,模板匹配引导搜索,巡航模式,0.1434,0.1465,417,285,否,否,576.00,815,404
192,模板匹配引导搜索,巡航模式,0.1403,0.1441,420,285,否,否,579.00,815,404
193,模板匹配引导搜索,巡航模式,0.1403,0.1426,423,285,否,否,582.00,815,404
194,模板匹配引导搜索,巡航模式,0.1403,0.1417,426,285,否,否,585.00,815,404
195,模板匹配引导搜索,巡航模式,0.1403,0.1411,429,285,否,否,588.00,815,404
196,模板匹配引导搜索,巡航模式,0.1403,0.1408,432,285,否,否,591.00,815,404
197,模板匹配引导搜索,巡航模式,0.1403,0.1406,435,285,否,否,594.00,815,404
198,模板匹配引导搜索,巡航模式,0.1403,0.1405,438,285,否,否,597.00,815,404
199,模板匹配引导搜索,巡航模式,0.1403,0.1404,441,285,否,否,600.00,815,404
200,模板匹配引导搜索,巡航模式,0.1403,0.1404,444,285,否,否,603.00,815,404
201,模板匹配引导搜索,巡航模式,0.1403,0.1404,447,285,否,否,606.00,815,404
202,模板匹配引导搜索,巡航模式,0.1403,0.1404,450,285,否,否,609.00,815,404
203,模板匹配引导搜索,巡航模式,0.1403,0.1404,453,285,否,否,612.00,815,404
204,模板匹配引导搜索,巡航模式,0.1403,0.1403,456,285,否,否,615.00,815,404
205,模板匹配引导搜索,巡航模式,0.1403,0.1403,459,286,否,否,618.00,815,404
206,模板匹配引导搜索,巡航模式,0.1403,0.1403,462,286,否,否,621.00,815,404
207,模板匹配引导搜索,巡航模式,0.1403,0.1403,465,286,否,否,624.00,815,404
208,模板匹配引导搜索,巡航模式,0.1403,0.1403,468,286,否,否,627.00,815,404
209,模板匹配引导搜索,巡航模式,0.1403,0.1403,471,286,否,否,630.00,815,404
210,模板匹配引导搜索,巡航模式,0.1403,0.1403,474,286,否,否,633.00,815,404
211,模板匹配引导搜索,巡航模式,0.1403,0.1403,477,286,否,否,636.00,815,404
212,模板匹配引导搜索,巡航模式,0.1255,0.1344,480,286,否,否,639.00,815,404
213,模板匹配引导搜索,巡航模式,0.1255,0.1308,483,286,否,否,642.00,815,404
214,模板匹配引导搜索,巡航模式,0.1255,0.1287,486,286,否,否,645.00,815,404
215,模板匹配引导搜索,巡航模式,0.1255,0.1274,489,286,否,否,648.00,815,404
216,模板匹配引导搜索,巡航模式,0.1255,0.1266,492,286,否,否,651.00,815,404
217,模板匹配引导搜索,巡航模式,0.1255,0.1262,495,286,否,否,654.00,815,404
218,模板匹配引导搜索,巡航模式,0.1255,0.1259,498,286,否,否,657.00,815,404
219,模板匹配引导搜索,巡航模式,0.1255,0.1257,501,286,否,否,660.00,815,404
220,模板匹配引导搜索,巡航模式,0.1255,0.1256,504,286,否,否,663.00,815,404
221,模板匹配引导搜索,巡航模式,0.1255,0.1256,507,286,否,否,666.00,815,404
222,模板匹配引导搜索,巡航模式,0.1255,0.1255,510,286,否,否,669.00,815,404
223,模板匹配引导搜索,巡航模式,0.1255,0.1255,513,286,否,否,672.00,815,404
224,模板匹配引导搜索,巡航模式,0.1255,0.1255,516,286,否,否,675.00,815,404
225,模板匹配引导搜索,巡航模式,0.1255,0.1255,519,286,否,否,678.00,815,404
226,模板匹配引导搜索,巡航模式,0.1255,0.1255,522,286,否,否,681.00,815,404
227,模板匹配引导搜索,巡航模式,0.1255,0.1255,525,286,否,否,684.00,815,404
228,模板匹配引导搜索,巡航模式,0.1255,0.1255,528,286,否,否,687.00,815,404
229,模板匹配引导搜索,巡航模式,0.1255,0.1255,531,286,否,否,690.00,815,404
230,模板匹配引导搜索,巡航模式,0.1365,0.1299,534,286,否,否,693.00,815,404
231,模板匹配引导搜索,巡航模式,0.1564,0.1405,537,286,否,否,696.00,815,404
232,模板匹配引导搜索,巡航模式,0.1796,0.1561,540,286,否,否,699.00,815,404
233,模板匹配引导搜索,巡航模式,0.1790,0.1653,543,286,否,否,702.00,815,404
234,模板匹配引导搜索,巡航模式,0.1790,0.1708,546,286,否,否,705.00,815,404
235,模板匹配引导搜索,巡航模式,0.1790,0.1741,549,286,否,否,708.00,815,404
236,模板匹配引导搜索,巡航模式,0.1790,0.1760,552,286,否,否,711.00,815,404
237,模板匹配引导搜索,巡航模式,0.1790,0.1772,555,286,否,否,714.00,815,404
238,模板匹配引导搜索,巡航模式,0.1947,0.1842,558,286,否,否,717.00,815,404
239,模板匹配引导搜索,巡航模式,0.1972,0.1894,561,286,否,否,720.00,815,404
240,模板匹配引导搜索,巡航模式,0.1972,0.1925,564,286,否,否,723.00,815,404
241,模板匹配引导搜索,巡航模式,0.1972,0.1944,567,286,否,否,726.00,815,404
242,模板匹配引导搜索,巡航模式,0.1972,0.1955,570,286,否,否,729.00,815,404
243,模板匹配引导搜索,巡航模式,0.1972,0.1962,573,286,否,否,732.00,815,404
244,模板匹配引导搜索,巡航模式,0.1972,0.1966,576,286,否,否,735.00,815,404
245,模板匹配引导搜索,巡航模式,0.1972,0.1968,579,286,否,否,738.00,815,404
246,模板匹配引导搜索,巡航模式,0.1972,0.1970,582,286,否,否,741.00,815,404
247,模板匹配引导搜索,巡航模式,0.1972,0.1971,585,286,否,否,744.00,815,404
248,模板匹配引导搜索,巡航模式,0.1999,0.1982,588,286,否,否,747.00,815,404
249,模板匹配引导搜索,巡航模式,0.1999,0.1989,591,286,否,否,750.00,815,404
250,模板匹配引导搜索,巡航模式,0.1999,0.1993,594,286,否,否,753.00,815,404
251,模板匹配引导搜索,巡航模式,0.1999,0.1995,597,286,否,否,756.00,815,404
252,模板匹配引导搜索,巡航模式,0.1999,0.1997,600,286,否,否,759.00,815,404
253,模板匹配引导搜索,巡航模式,0.1999,0.1998,603,286,否,否,762.00,815,404
254,模板匹配引导搜索,巡航模式,0.1999,0.1998,606,286,否,否,765.00,815,404
255,模板匹配引导搜索,巡航模式,0.1999,0.1999,609,286,否,否,768.00,815,404
256,模板匹配引导搜索,巡航模式,0.1999,0.1999,612,286,否,否,771.00,815,404
257,模板匹配引导搜索,巡航模式,0.1999,0.1999,615,286,否,否,774.00,815,404
258,模板匹配引导搜索,巡航模式,0.1999,0.1999,618,286,否,否,777.00,815,404
259,模板匹配引导搜索,巡航模式,0.1999,0.1999,621,286,否,否,780.00,815,404
260,模板匹配引导搜索,巡航模式,0.1999,0.1999,624,286,否,否,783.00,815,404
261,模板匹配引导搜索,巡航模式,0.1999,0.1999,627,286,否,否,786.00,815,404
262,模板匹配引导搜索,巡航模式,0.1999,0.1999,630,287,否,否,789.00,815,404
263,模板匹配引导搜索,巡航模式,0.1999,0.1999,633,287,否,否,792.00,815,404
264,模板匹配引导搜索,巡航模式,0.1999,0.1999,636,287,否,否,795.00,815,404
265,模板匹配引导搜索,巡航模式,0.1999,0.1999,639,287,否,否,798.00,815,404
266,模板匹配引导搜索,巡航模式,0.1999,0.1999,642,287,否,否,801.00,815,404
267,模板匹配引导搜索,巡航模式,0.1999,0.1999,645,287,否,否,804.00,815,404
268,模板匹配引导搜索,巡航模式,0.1999,0.1999,648,287,否,否,807.00,815,404
269,模板匹配引导搜索,巡航模式,0.1999,0.1999,651,287,否,否,810.00,815,404
270,模板匹配引导搜索,巡航模式,0.1999,0.1999,654,287,否,否,813.00,815,404
271,模板匹配引导搜索,巡航模式,0.1999,0.1999,657,287,否,否,816.00,815,404
272,模板匹配引导搜索,巡航模式,0.1999,0.1999,660,287,否,否,819.00,815,404
273,模板匹配引导搜索,巡航模式,0.1999,0.1999,663,287,否,否,822.00,815,404
274,模板匹配引导搜索,巡航模式,0.1999,0.1999,666,287,否,否,825.00,815,404
275,模板匹配引导搜索,巡航模式,0.1999,0.1999,669,287,否,否,828.00,815,404
276,模板匹配引导搜索,巡航模式,0.1999,0.1999,672,287,否,否,831.00,815,404
277,模板匹配引导搜索,巡航模式,0.1999,0.1999,675,287,否,否,834.00,815,404
278,模板匹配引导搜索,巡航模式,0.1999,0.1999,678,287,否,否,837.00,815,404
279,模板匹配引导搜索,巡航模式,0.1999,0.1999,681,287,否,否,840.00,815,404
280,模板匹配引导搜索,巡航模式,0.1999,0.1999,684,287,否,否,843.00,815,404
281,模板匹配引导搜索,巡航模式,0.1999,0.1999,687,287,否,否,846.00,815,404
282,模板匹配引导搜索,巡航模式,0.1999,0.1999,690,287,否,否,849.00,815,404
283,模板匹配引导搜索,巡航模式,0.1999,0.1999,693,287,否,否,852.00,815,404
284,模板匹配引导搜索,巡航模式,0.1999,0.1999,696,287,否,否,855.00,815,404
285,模板匹配引导搜索,巡航模式,0.1999,0.1999,699,287,否,否,858.00,815,404
286,模板匹配引导搜索,巡航模式,0.1999,0.1999,702,287,否,否,861.00,815,404
287,模板匹配引导搜索,巡航模式,0.1999,0.1999,705,287,否,否,864.00,815,404
288,模板匹配引导搜索,巡航模式,0.1999,0.1999,708,287,否,否,867.00,815,404
289,模板匹配引导搜索,巡航模式,0.1999,0.1999,711,287,否,否,870.00,815,404
290,模板匹配引导搜索,巡航模式,0.1999,0.1999,714,287,否,否,873.00,815,404
291,模板匹配引导搜索,巡航模式,0.1999,0.1999,717,287,否,否,876.00,815,404
292,模板匹配引导搜索,巡航模式,0.1999,0.1999,720,287,否,否,879.00,815,404
293,模板匹配引导搜索,巡航模式,0.1999,0.1999,723,287,否,否,882.00,815,404
294,模板匹配引导搜索,巡航模式,0.1999,0.1999,726,287,否,否,885.00,815,404
295,模板匹配引导搜索,巡航模式,0.1999,0.1999,729,287,否,否,888.00,815,404
296,模板匹配引导搜索,巡航模式,0.1999,0.1999,732,287,否,否,891.00,815,404
297,模板匹配引导搜索,巡航模式,0.1999,0.1999,735,287,否,否,894.00,815,404
298,模板匹配引导搜索,巡航模式,0.1999,0.1999,738,287,否,否,897.00,815,404
299,模板匹配引导搜索,巡航模式,0.1999,0.1999,741,287,否,否,900.00,815,404
300,模板匹配引导搜索,巡航模式,0.1999,0.1999,744,287,否,否,903.00,815,404
301,模板匹配引导搜索,巡航模式,0.1999,0.1999,747,287,否,否,906.00,815,404
302,模板匹配引导搜索,巡航模式,0.1999,0.1999,750,287,否,否,909.00,815,404
303,模板匹配引导搜索,巡航模式,0.1999,0.1999,753,287,否,否,912.00,815,404
304,模板匹配引导搜索,巡航模式,0.1999,0.1999,756,287,否,否,915.00,815,404
305,模板匹配引导搜索,巡航模式,0.1999,0.1999,759,287,否,否,918.00,815,404
306,模板匹配引导搜索,巡航模式,0.1999,0.1999,762,287,否,否,921.00,815,404
307,模板匹配引导搜索,巡航模式,0.1999,0.1999,765,287,否,否,924.00,815,404
